_row_key,reservation_id,user_id,origin,destination,flight_type,cabin,flights,payment_history,created_at,total_baggages,nonfree_baggages,insurance,passengers,passengers.Chinese,passengers.Indonesian,passengers.Thai,passengers.Vietnamese
MH6BI5,MH6BI5,sophia_jackson_1792,CLT,CLT,round_trip,basic_economy,"[{""origin"": ""CLT"", ""destination"": ""EWR"", ""flight_number"": ""HAT015"", ""date"": ""2024-05-22"", ""price"": 72}, {""origin"": ""EWR"", ""destination"": ""CLT"", ""flight_number"": ""HAT043"", ""date"": ""2024-05-22"", ""price"": 51}, {""origin"": ""CLT"", ""destination"": ""BOS"", ""flight_number"": ""HAT287"", ""date"": ""2024-05-25"", ""price"": 60}, {""origin"": ""BOS"", ""destination"": ""CLT"", ""flight_number"": ""HAT277"", ""date"": ""2024-05-25"", ""price"": 65}]","[{""payment_id"": ""gift_card_2643754"", ""amount"": 556}]",2024-05-12T22:55:08,0,0,yes,"[{""first_name"": ""Sophia"", ""last_name"": ""Jackson"", ""dob"": ""1969-12-26""}, {""first_name"": ""Emma"", ""last_name"": ""Kim"", ""dob"": ""1993-02-07""}]","[{""first_name"": ""索菲亚"", ""last_name"": ""杰克逊"", ""dob"": ""1969-12-26""}, {""first_name"": ""艾玛"", ""last_name"": ""金"", ""dob"": ""1993-02-07""}]","[{""first_name"": "" Sophia"", ""last_name"": "" Jackson"", ""dob"": ""1969-12-26""}, {""first_name"": "" Emma"", ""last_name"": "" Kim"", ""dob"": ""1993-02-07""}]","[{""first_name"": "" โซเฟีย"", ""last_name"": "" แจ็คสัน"", ""dob"": ""1969-12-26""}, {""first_name"": "" เอ็มม่า"", ""last_name"": "" คิม"", ""dob"": ""1993-02-07""}]","[{""first_name"": "" Sophia"", ""last_name"": "" Jackson"", ""dob"": ""1969-12-26""}, {""first_name"": "" Emma"", ""last_name"": "" Kim"", ""dob"": ""1993-02-07""}]"
LXWNEB,LXWNEB,raj_moore_3967,SEA,SEA,round_trip,business,"[{""origin"": ""SEA"", ""destination"": ""DFW"", ""flight_number"": ""HAT117"", ""date"": ""2024-05-27"", ""price"": 1000}, {""origin"": ""DFW"", ""destination"": ""SEA"", ""flight_number"": ""HAT234"", ""date"": ""2024-05-27"", ""price"": 917}, {""origin"": ""SEA"", ""destination"": ""DFW"", ""flight_number"": ""HAT117"", ""date"": ""2024-05-29"", ""price"": 1411}, {""origin"": ""DFW"", ""destination"": ""SEA"", ""flight_number"": ""HAT222"", ""date"": ""2024-05-29"", ""price"": 1764}]","[{""payment_id"": ""gift_card_2565175"", ""amount"": 10184}]",2024-05-11T23:28:55,4,0,no,"[{""first_name"": ""Raj"", ""last_name"": ""Moore"", ""dob"": ""1993-09-22""}, {""first_name"": ""Ava"", ""last_name"": ""Ito"", ""dob"": ""1972-12-28""}]","[{""first_name"": ""拉杰"", ""last_name"": ""摩尔"", ""dob"": ""1993-09-22""}, {""first_name"": ""艾娃"", ""last_name"": ""伊藤"", ""dob"": ""1972-12-28""}]","[{""first_name"": "" Raj"", ""last_name"": ""Moore"", ""dob"": ""1993-09-22""}, {""first_name"": "" Ava"", ""last_name"": "" Ito"", ""dob"": ""1972-12-28""}]","[{""first_name"": "" ราช"", ""last_name"": ""มัวร์"", ""dob"": ""1993-09-22""}, {""first_name"": "" อาวา"", ""last_name"": "" อิโตะ"", ""dob"": ""1972-12-28""}]","[{""first_name"": "" Raj"", ""last_name"": ""Moore"", ""dob"": ""1993-09-22""}, {""first_name"": "" Ava"", ""last_name"": "" Ito"", ""dob"": ""1972-12-28""}]"
N6F783,N6F783,aarav_ahmed_6699,IAH,EWR,round_trip,business,"[{""origin"": ""IAH"", ""destination"": ""EWR"", ""flight_number"": ""HAT195"", ""date"": ""2024-05-18"", ""price"": 1268}, {""origin"": ""EWR"", ""destination"": ""IAH"", ""flight_number"": ""HAT166"", ""date"": ""2024-05-21"", ""price"": 867}]","[{""payment_id"": ""credit_card_9074831"", ""amount"": 2135}]",2024-05-08T09:17:09,2,0,no,"[{""first_name"": ""Aarav"", ""last_name"": ""Ahmed"", ""dob"": ""1981-05-26""}]","[{""first_name"": ""阿拉夫"", ""last_name"": ""艾哈迈德"", ""dob"": ""1981-05-26""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Ahmed"", ""dob"": ""1981-05-26""}]","[{""first_name"": "" อาราว"", ""last_name"": "" อาห์เหม็ด"", ""dob"": ""1981-05-26""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Ahmed"", ""dob"": ""1981-05-26""}]"
FFMQB1,FFMQB1,lucas_martin_2833,LAX,SEA,round_trip,business,"[{""origin"": ""LAX"", ""destination"": ""DFW"", ""flight_number"": ""HAT187"", ""date"": ""2024-05-27"", ""price"": 1489}, {""origin"": ""DFW"", ""destination"": ""SEA"", ""flight_number"": ""HAT234"", ""date"": ""2024-05-27"", ""price"": 1687}, {""origin"": ""SEA"", ""destination"": ""SFO"", ""flight_number"": ""HAT107"", ""date"": ""2024-05-30"", ""price"": 1588}, {""origin"": ""SFO"", ""destination"": ""LAX"", ""flight_number"": ""HAT273"", ""date"": ""2024-05-30"", ""price"": 1186}]","[{""payment_id"": ""credit_card_1401034"", ""amount"": 11960}]",2024-05-05T20:12:16,1,0,yes,"[{""first_name"": ""Amelia"", ""last_name"": ""Khan"", ""dob"": ""1959-09-03""}, {""first_name"": ""Harper"", ""last_name"": ""Lopez"", ""dob"": ""1966-10-16""}]","[{""first_name"": ""阿米莉亚"", ""last_name"": ""汗"", ""dob"": ""1959-09-03""}, {""first_name"": ""哈珀"", ""last_name"": ""洛佩兹"", ""dob"": ""1966-10-16""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Khan"", ""dob"": ""1959-09-03""}, {""first_name"": "" Pemain harpa"", ""last_name"": "" Lopez"", ""dob"": ""1966-10-16""}]","[{""first_name"": "" อมีเลีย"", ""last_name"": "" ข่าน"", ""dob"": ""1959-09-03""}, {""first_name"": "" ฮาร์เปอร์"", ""last_name"": "" โลเปซ"", ""dob"": ""1966-10-16""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Khan"", ""dob"": ""1959-09-03""}, {""first_name"": "" Harper"", ""last_name"": "" Lopez"", ""dob"": ""1966-10-16""}]"
SGU5KR,SGU5KR,amelia_ito_8544,PHL,EWR,round_trip,economy,"[{""origin"": ""PHL"", ""destination"": ""CLT"", ""flight_number"": ""HAT243"", ""date"": ""2024-05-21"", ""price"": 122}, {""origin"": ""CLT"", ""destination"": ""EWR"", ""flight_number"": ""HAT157"", ""date"": ""2024-05-21"", ""price"": 141}, {""origin"": ""EWR"", ""destination"": ""CLT"", ""flight_number"": ""HAT270"", ""date"": ""2024-05-23"", ""price"": 104}, {""origin"": ""CLT"", ""destination"": ""PHL"", ""flight_number"": ""HAT205"", ""date"": ""2024-05-23"", ""price"": 151}]","[{""payment_id"": ""gift_card_1791920"", ""amount"": 1036}]",2024-05-14T17:48:06,0,0,no,"[{""first_name"": ""Amelia"", ""last_name"": ""Ito"", ""dob"": ""1960-03-07""}, {""first_name"": ""Chen"", ""last_name"": ""Jackson"", ""dob"": ""1988-02-17""}]","[{""first_name"": ""阿米莉亚"", ""last_name"": ""伊藤"", ""dob"": ""1960-03-07""}, {""first_name"": ""陈"", ""last_name"": ""杰克逊"", ""dob"": ""1988-02-17""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Ito"", ""dob"": ""1960-03-07""}, {""first_name"": ""Chen"", ""last_name"": "" Jackson"", ""dob"": ""1988-02-17""}]","[{""first_name"": "" อมีเลีย"", ""last_name"": "" อิโตะ"", ""dob"": ""1960-03-07""}, {""first_name"": ""เฉิน"", ""last_name"": "" แจ็คสัน"", ""dob"": ""1988-02-17""}]","[{""first_name"": "" Amelia"", ""last_name"": "" Ito"", ""dob"": ""1960-03-07""}, {""first_name"": ""Trần"", ""last_name"": "" Jackson"", ""dob"": ""1988-02-17""}]"
BSSSM3,BSSSM3,ethan_martin_2396,MCO,MSP,round_trip,business,"[{""origin"": ""MCO"", ""destination"": ""MSP"", ""flight_number"": ""HAT298"", ""date"": ""2024-05-24"", ""price"": 1320}, {""origin"": ""MSP"", ""destination"": ""MCO"", ""flight_number"": ""HAT098"", ""date"": ""2024-05-25"", ""price"": 797}]","[{""payment_id"": ""credit_card_5447957"", ""amount"": 2117}]",2024-05-14T17:09:48,0,0,no,"[{""first_name"": ""Ethan"", ""last_name"": ""Martin"", ""dob"": ""1963-05-18""}]","[{""first_name"": ""伊桑"", ""last_name"": ""马丁"", ""dob"": ""1963-05-18""}]","[{""first_name"": "" Ethan"", ""last_name"": "" Martin"", ""dob"": ""1963-05-18""}]","[{""first_name"": "" อีธาน"", ""last_name"": "" มาร์ติน"", ""dob"": ""1963-05-18""}]","[{""first_name"": "" Ethan"", ""last_name"": "" Martin"", ""dob"": ""1963-05-18""}]"
Y2DJ0A,Y2DJ0A,juan_li_9671,EWR,BOS,one_way,economy,"[{""origin"": ""EWR"", ""destination"": ""CLT"", ""flight_number"": ""HAT270"", ""date"": ""2024-05-25"", ""price"": 135}, {""origin"": ""CLT"", ""destination"": ""BOS"", ""flight_number"": ""HAT064"", ""date"": ""2024-05-25"", ""price"": 151}]","[{""payment_id"": ""credit_card_3086580"", ""amount"": 286}]",2024-05-07T12:07:53,0,0,no,"[{""first_name"": ""Juan"", ""last_name"": ""Li"", ""dob"": ""1998-07-17""}]","[{""first_name"": ""胡安"", ""last_name"": ""李"", ""dob"": ""1998-07-17""}]","[{""first_name"": "" Juan"", ""last_name"": "" Li"", ""dob"": ""1998-07-17""}]","[{""first_name"": "" ฮวน"", ""last_name"": "" หลี่"", ""dob"": ""1998-07-17""}]","[{""first_name"": "" Juan"", ""last_name"": "" Li"", ""dob"": ""1998-07-17""}]"
6J3QG0,6J3QG0,daiki_johnson_1294,ATL,MSP,one_way,basic_economy,"[{""origin"": ""ATL"", ""destination"": ""MCO"", ""flight_number"": ""HAT203"", ""date"": ""2024-05-19"", ""price"": 71}, {""origin"": ""MCO"", ""destination"": ""MSP"", ""flight_number"": ""HAT298"", ""date"": ""2024-05-19"", ""price"": 79}]","[{""payment_id"": ""credit_card_6241774"", ""amount"": 180}]",2024-05-04T14:11:54,0,0,yes,"[{""first_name"": ""Daiki"", ""last_name"": ""Johnson"", ""dob"": ""1986-01-09""}]","[{""first_name"": ""大树"", ""last_name"": ""约翰逊"", ""dob"": ""1986-01-09""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Johnson"", ""dob"": ""1986-01-09""}]","[{""first_name"": "" ไดกิ"", ""last_name"": "" จอห์นสัน"", ""dob"": ""1986-01-09""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Johnson"", ""dob"": ""1986-01-09""}]"
XGWNRP,XGWNRP,evelyn_johnson_4945,MIA,MCO,one_way,business,"[{""origin"": ""MIA"", ""destination"": ""LAS"", ""flight_number"": ""HAT288"", ""date"": ""2024-05-19"", ""price"": 530}, {""origin"": ""LAS"", ""destination"": ""MCO"", ""flight_number"": ""HAT137"", ""date"": ""2024-05-20"", ""price"": 736}]","[{""payment_id"": ""gift_card_3898693"", ""amount"": 1296}]",2024-05-03T20:40:45,0,0,yes,"[{""first_name"": ""Evelyn"", ""last_name"": ""Johnson"", ""dob"": ""1960-07-04""}]","[{""first_name"": ""伊芙琳"", ""last_name"": ""约翰逊"", ""dob"": ""1960-07-04""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Johnson"", ""dob"": ""1960-07-04""}]","[{""first_name"": "" เอเวอลิน"", ""last_name"": "" จอห์นสัน"", ""dob"": ""1960-07-04""}]","[{""first_name"": "" Evelyn"", ""last_name"": "" Johnson"", ""dob"": ""1960-07-04""}]"
93VSCF,93VSCF,mason_garcia_8795,LAX,SEA,round_trip,business,"[{""origin"": ""LAX"", ""destination"": ""DFW"", ""flight_number"": ""HAT022"", ""date"": ""2024-05-28"", ""price"": 1254}, {""origin"": ""DFW"", ""destination"": ""SEA"", ""flight_number"": ""HAT067"", ""date"": ""2024-05-28"", ""price"": 539}, {""origin"": ""SEA"", ""destination"": ""SFO"", ""flight_number"": ""HAT274"", ""date"": ""2024-05-30"", ""price"": 508}, {""origin"": ""SFO"", ""destination"": ""LAX"", ""flight_number"": ""HAT273"", ""date"": ""2024-05-30"", ""price"": 1357}]","[{""payment_id"": ""gift_card_6778407"", ""amount"": 7376}]",2024-05-04T20:12:31,0,0,yes,"[{""first_name"": ""Mason"", ""last_name"": ""Garcia"", ""dob"": ""1991-10-17""}, {""first_name"": ""Juan"", ""last_name"": ""Wilson"", ""dob"": ""1987-05-01""}]","[{""first_name"": ""石匠"", ""last_name"": ""加西亚"", ""dob"": ""1991-10-17""}, {""first_name"": ""胡安"", ""last_name"": ""威尔逊"", ""dob"": ""1987-05-01""}]","[{""first_name"": "" Tukang batu"", ""last_name"": "" Garcia"", ""dob"": ""1991-10-17""}, {""first_name"": "" Juan"", ""last_name"": "" Wilson"", ""dob"": ""1987-05-01""}]","[{""first_name"": "" เมสัน"", ""last_name"": "" การ์เซีย"", ""dob"": ""1991-10-17""}, {""first_name"": "" ฮวน"", ""last_name"": "" วิลสัน"", ""dob"": ""1987-05-01""}]","[{""first_name"": "" Mason"", ""last_name"": "" Garcia"", ""dob"": ""1991-10-17""}, {""first_name"": "" Juan"", ""last_name"": "" Wilson"", ""dob"": ""1987-05-01""}]"
8BVA1W,8BVA1W,daiki_lee_7603,IAH,ATL,round_trip,basic_economy,"[{""origin"": ""IAH"", ""destination"": ""LAS"", ""flight_number"": ""HAT131"", ""date"": ""2024-05-18"", ""price"": 100}, {""origin"": ""LAS"", ""destination"": ""ATL"", ""flight_number"": ""HAT070"", ""date"": ""2024-05-18"", ""price"": 100}, {""origin"": ""ATL"", ""destination"": ""LAS"", ""flight_number"": ""HAT052"", ""date"": ""2024-05-29"", ""price"": 70}, {""origin"": ""LAS"", ""destination"": ""IAH"", ""flight_number"": ""HAT266"", ""date"": ""2024-05-29"", ""price"": 58}]","[{""payment_id"": ""gift_card_3421731"", ""amount"": 716}]",2024-05-01T16:57:02,0,0,yes,"[{""first_name"": ""Daiki"", ""last_name"": ""Lee"", ""dob"": ""1955-02-25""}, {""first_name"": ""Olivia"", ""last_name"": ""Johnson"", ""dob"": ""1980-06-13""}]","[{""first_name"": ""大树"", ""last_name"": ""李"", ""dob"": ""1955-02-25""}, {""first_name"": ""奥利维亚"", ""last_name"": ""约翰逊"", ""dob"": ""1980-06-13""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Lee"", ""dob"": ""1955-02-25""}, {""first_name"": ""Olivia"", ""last_name"": "" Johnson"", ""dob"": ""1980-06-13""}]","[{""first_name"": "" ไดกิ"", ""last_name"": "" ลี"", ""dob"": ""1955-02-25""}, {""first_name"": ""โอลิเวีย"", ""last_name"": "" จอห์นสัน"", ""dob"": ""1980-06-13""}]","[{""first_name"": "" Daiki"", ""last_name"": "" Lee"", ""dob"": ""1955-02-25""}, {""first_name"": ""Olivia"", ""last_name"": "" Johnson"", ""dob"": ""1980-06-13""}]"
I9J3FI,I9J3FI,yara_johnson_4385,JFK,SFO,one_way,economy,"[{""origin"": ""JFK"", ""destination"": ""SFO"", ""flight_number"": ""HAT023"", ""date"": ""2024-05-18"", ""price"": 176}]","[{""payment_id"": ""gift_card_2061538"", ""amount"": 206}]",2024-05-13T18:02:37,1,0,yes,"[{""first_name"": ""Yara"", ""last_name"": ""Johnson"", ""dob"": ""1992-08-24""}]","[{""first_name"": ""雅拉"", ""last_name"": ""约翰逊"", ""dob"": ""1992-08-24""}]","[{""first_name"": "" Yara"", ""last_name"": "" Johnson"", ""dob"": ""1992-08-24""}]","[{""first_name"": "" ยารา"", ""last_name"": "" จอห์นสัน"", ""dob"": ""1992-08-24""}]","[{""first_name"": "" Yara"", ""last_name"": "" Johnson"", ""dob"": ""1992-08-24""}]"
3IZRPL,3IZRPL,sofia_gonzalez_4431,JFK,BOS,round_trip,basic_economy,"[{""origin"": ""JFK"", ""destination"": ""SEA"", ""flight_number"": ""HAT083"", ""date"": ""2024-05-21"", ""price"": 80}, {""origin"": ""SEA"", ""destination"": ""BOS"", ""flight_number"": ""HAT253"", ""date"": ""2024-05-21"", ""price"": 98}, {""origin"": ""BOS"", ""destination"": ""SEA"", ""flight_number"": ""HAT006"", ""date"": ""2024-05-30"", ""price"": 66}, {""origin"": ""SEA"", ""destination"": ""JFK"", ""flight_number"": ""HAT021"", ""date"": ""2024-05-30"", ""price"": 75}]","[{""payment_id"": ""credit_card_8752822"", ""amount"": 1047}]",2024-05-07T06:49:36,0,0,yes,"[{""first_name"": ""Sofia"", ""last_name"": ""Gonzalez"", ""dob"": ""1991-04-01""}, {""first_name"": ""Olivia"", ""last_name"": ""Smith"", ""dob"": ""1977-10-05""}, {""first_name"": ""Yara"", ""last_name"": ""Rossi"", ""dob"": ""1995-11-24""}]","[{""first_name"": ""索菲亚"", ""last_name"": ""冈萨雷斯"", ""dob"": ""1991-04-01""}, {""first_name"": ""奥利维亚"", ""last_name"": ""史密斯"", ""dob"": ""1977-10-05""}, {""first_name"": ""雅拉"", ""last_name"": ""罗西"", ""dob"": ""1995-11-24""}]","[{""first_name"": "" Sofia"", ""last_name"": "" Gonzalez"", ""dob"": ""1991-04-01""}, {""first_name"": "" Olivia"", ""last_name"": "" Smith"", ""dob"": ""1977-10-05""}, {""first_name"": "" Yara"", ""last_name"": "" Rossi"", ""dob"": ""1995-11-24""}]","[{""first_name"": "" โซเฟีย"", ""last_name"": "" กอนซาเลซ"", ""dob"": ""1991-04-01""}, {""first_name"": "" โอลิเวีย"", ""last_name"": "" สมิธ"", ""dob"": ""1977-10-05""}, {""first_name"": "" ยารา"", ""last_name"": "" รอสซี่"", ""dob"": ""1995-11-24""}]","[{""first_name"": "" Sofia"", ""last_name"": "" Gonzalez"", ""dob"": ""1991-04-01""}, {""first_name"": "" Olivia"", ""last_name"": "" Smith"", ""dob"": ""1977-10-05""}, {""first_name"": "" Yara"", ""last_name"": "" Rossi"", ""dob"": ""1995-11-24""}]"
ULO159,ULO159,liam_sanchez_8204,LAS,ATL,one_way,basic_economy,"[{""origin"": ""LAS"", ""destination"": ""ATL"", ""flight_number"": ""HAT007"", ""date"": ""2024-05-28"", ""price"": 93}]","[{""payment_id"": ""gift_card_3641634"", ""amount"": 492}]",2024-05-09T12:49:36,0,0,yes,"[{""first_name"": ""Olivia"", ""last_name"": ""Lee"", ""dob"": ""1959-08-23""}, {""first_name"": ""Lei"", ""last_name"": ""Jackson"", ""dob"": ""1972-10-12""}, {""first_name"": ""Ava"", ""last_name"": ""Kim"", ""dob"": ""1987-07-21""}, {""first_name"": ""Mohamed"", ""last_name"": ""Gonzalez"", ""dob"": ""1964-09-06""}]","[{""first_name"": ""奥利维亚"", ""last_name"": ""李"", ""dob"": ""1959-08-23""}, {""first_name"": ""雷"", ""last_name"": ""杰克逊"", ""dob"": ""1972-10-12""}, {""first_name"": ""艾娃"", ""last_name"": ""金"", ""dob"": ""1987-07-21""}, {""first_name"": ""穆罕默德"", ""last_name"": ""冈萨雷斯"", ""dob"": ""1964-09-06""}]","[{""first_name"": "" Olivia"", ""last_name"": "" Lee"", ""dob"": ""1959-08-23""}, {""first_name"": "" Lei"", ""last_name"": "" Jackson"", ""dob"": ""1972-10-12""}, {""first_name"": "" Ava"", ""last_name"": "" Kim"", ""dob"": ""1987-07-21""}, {""first_name"": "" Mohamed"", ""last_name"": "" Gonzalez"", ""dob"": ""1964-09-06""}]","[{""first_name"": "" โอลิเวีย"", ""last_name"": "" ลี"", ""dob"": ""1959-08-23""}, {""first_name"": "" เล"", ""last_name"": "" แจ็คสัน"", ""dob"": ""1972-10-12""}, {""first_name"": "" อาวา"", ""last_name"": "" คิม"", ""dob"": ""1987-07-21""}, {""first_name"": "" โมฮาเหม็ด"", ""last_name"": "" กอนซาเลซ"", ""dob"": ""1964-09-06""}]","[{""first_name"": "" Olivia"", ""last_name"": "" Lee"", ""dob"": ""1959-08-23""}, {""first_name"": "" Lei"", ""last_name"": "" Jackson"", ""dob"": ""1972-10-12""}, {""first_name"": "" Ava"", ""last_name"": "" Kim"", ""dob"": ""1987-07-21""}, {""first_name"": "" Mohamed"", ""last_name"": "" Gonzalez"", ""dob"": ""1964-09-06""}]"
RFAC6Q,RFAC6Q,isabella_lopez_2185,CLT,MIA,one_way,basic_economy,"[{""origin"": ""CLT"", ""destination"": ""EWR"", ""flight_number"": ""HAT015"", ""date"": ""2024-05-23"", ""price"": 89}, {""origin"": ""EWR"", ""destination"": ""MIA"", ""flight_number"": ""HAT202"", ""date"": ""2024-05-23"", ""price"": 83}]","[{""payment_id"": ""credit_card_3989253"", ""amount"": 516}]",2024-05-10T00:38:29,0,0,no,"[{""first_name"": ""Isabella"", ""last_name"": ""Lopez"", ""dob"": ""1979-02-10""}, {""first_name"": ""Noah"", ""last_name"": ""Ito"", ""dob"": ""1967-03-04""}, {""first_name"": ""Mason"", ""last_name"": ""Santos"", ""dob"": ""1996-06-04""}]","[{""first_name"": ""伊莎贝拉"", ""last_name"": ""洛佩兹"", ""dob"": ""1979-02-10""}, {""first_name"": ""诺亚"", ""last_name"": ""伊藤"", ""dob"": ""1967-03-04""}, {""first_name"": ""石匠"", ""last_name"": ""桑托斯"", ""dob"": ""1996-06-04""}]","[{""first_name"": "" Isabella"", ""last_name"": "" Lopez"", ""dob"": ""1979-02-10""}, {""first_name"": "" Nuh"", ""last_name"": "" Ito"", ""dob"": ""1967-03-04""}, {""first_name"": "" Tukang batu"", ""last_name"": "" Santos"", ""dob"": ""1996-06-04""}]","[{""first_name"": "" อิซาเบลลา"", ""last_name"": "" โลเปซ"", ""dob"": ""1979-02-10""}, {""first_name"": "" โนอาห์"", ""last_name"": "" อิโตะ"", ""dob"": ""1967-03-04""}, {""first_name"": "" เมสัน"", ""last_name"": "" ซานโตส"", ""dob"": ""1996-06-04""}]","[{""first_name"": "" Isabella"", ""last_name"": "" Lopez"", ""dob"": ""1979-02-10""}, {""first_name"": "" Noah"", ""last_name"": "" Ito"", ""dob"": ""1967-03-04""}, {""first_name"": "" Mason"", ""last_name"": "" Santos"", ""dob"": ""1996-06-04""}]"
P9L9FV,P9L9FV,raj_garcia_4690,MIA,LAX,one_way,basic_economy,"[{""origin"": ""MIA"", ""destination"": ""LAX"", ""flight_number"": ""HAT200"", ""date"": ""2024-05-24"", ""price"": 59}]","[{""payment_id"": ""gift_card_2698099"", ""amount"": 89}]",2024-05-02T03:13:10,0,0,yes,"[{""first_name"": ""Aarav"", ""last_name"": ""Khan"", ""dob"": ""1950-07-15""}]","[{""first_name"": ""阿拉夫"", ""last_name"": ""汗"", ""dob"": ""1950-07-15""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Khan"", ""dob"": ""1950-07-15""}]","[{""first_name"": "" อาราว"", ""last_name"": "" ข่าน"", ""dob"": ""1950-07-15""}]","[{""first_name"": "" Aarav"", ""last_name"": "" Khan"", ""dob"": ""1950-07-15""}]"
4MB0L3,4MB0L3,mason_davis_8274,CLT,LAX,one_way,economy,"[{""origin"": ""CLT"", ""destination"": ""EWR"", ""flight_number"": ""HAT015"", ""date"": ""2024-05-17"", ""price"": 126}, {""origin"": ""EWR"", ""destination"": ""LAX"", ""flight_number"": ""HAT041"", ""date"": ""2024-05-17"", ""price"": 196}]","[{""payment_id"": ""credit_card_4567510"", ""amount"": 322}]",2024-05-02T04:08:18,1,0,no,"[{""first_name"": ""Mason"", ""last_name"": ""Davis"", ""dob"": ""1987-03-13""}]","[{""first_name"": ""石匠"", ""last_name"": ""戴维斯"", ""dob"": ""1987-03-13""}]","[{""first_name"": "" Tukang batu"", ""last_name"": "" Davis"", ""dob"": ""1987-03-13""}]","[{""first_name"": "" เมสัน"", ""last_name"": "" เดวิส"", ""dob"": ""1987-03-13""}]","[{""first_name"": "" Mason"", ""last_name"": "" Davis"", ""dob"": ""1987-03-13""}]"
